Coord1,Coord2,Ind,Character,Kart,Wheel,Glider,Weight,Acceleration,On-road Traction,Off-road Traction,Mini-Turbo,Ground Speed,Water Speed,Anti-gravity Speed,Air Speed,Ground Handling,Water Handling,Anti-gravity Handling,Air Handling
Anti-gravity Speed,Ground Handling,4505,Donkey Kong,Standard Bike,Slim,Wario Wing,13.0,9.0,19.0,6.0,10.0,15.0,13.0,18.0,16.0,11.0,10.0,9.0,10.0
Anti-gravity Speed,Ground Handling,4506,Donkey Kong,Standard Bike,Slim,Peach Parasol,12.0,10.0,19.0,6.0,11.0,14.0,13.0,18.0,15.0,11.0,10.0,9.0,11.0
Anti-gravity Speed,Ground Handling,4616,Wario,Standard Bike,Slim,Cloud Glider,12.0,9.0,13.0,8.0,10.0,15.0,15.0,19.0,16.0,10.0,8.0,9.0,10.0
Anti-gravity Speed,Ground Handling,4617,Wario,Standard Bike,Slim,Wario Wing,14.0,8.0,14.0,7.0,9.0,16.0,14.0,19.0,17.0,10.0,9.0,8.0,9.0
Anti-gravity Speed,Ground Handling,4618,Wario,Standard Bike,Slim,Peach Parasol,13.0,9.0,14.0,7.0,10.0,15.0,14.0,19.0,16.0,10.0,9.0,8.0,10.0
Anti-gravity Speed,Ground Handling,4635,Wario,Mach 8,Slim,Wario Wing,16.0,6.0,13.0,6.0,9.0,17.0,15.0,20.0,18.0,8.0,8.0,8.0,8.0
Anti-gravity Speed,Ground Handling,4634,Wario,Mach 8,Slim,Cloud Glider,14.0,7.0,12.0,7.0,10.0,16.0,16.0,20.0,17.0,8.0,7.0,9.0,9.0
Anti-gravity Speed,Ground Handling,4636,Wario,Mach 8,Slim,Peach Parasol,15.0,7.0,13.0,6.0,10.0,16.0,15.0,20.0,17.0,8.0,8.0,8.0,9.0
Anti-gravity Speed,Water Handling,4141,Baby Peach,Steel Driver,Slim,Peach Parasol,7.0,9.0,10.0,9.0,13.0,8.0,8.0,8.0,4.0,16.0,20.0,14.0,17.0
Anti-gravity Speed,Water Handling,4140,Baby Peach,Steel Driver,Slim,Wario Wing,8.0,8.0,10.0,9.0,12.0,9.0,8.0,8.0,5.0,16.0,20.0,14.0,16.0
Anti-gravity Speed,Water Handling,4869,Baby Peach,Tanooki Kart,Slim,Peach Parasol,6.0,10.0,13.0,13.0,14.0,6.0,7.0,9.0,7.0,19.0,19.0,16.0,19.0
Anti-gravity Speed,Water Handling,4868,Baby Peach,Tanooki Kart,Slim,Wario Wing,7.0,9.0,13.0,13.0,13.0,7.0,7.0,9.0,8.0,19.0,19.0,16.0,18.0
Anti-gravity Speed,Water Handling,1169,Koopa Troopa,Steel Driver,Slim,Wario Wing,10.0,8.0,8.0,9.0,11.0,11.0,10.0,10.0,7.0,14.0,18.0,12.0,14.0
Anti-gravity Speed,Water Handling,1170,Koopa Troopa,Steel Driver,Slim,Peach Parasol,9.0,9.0,8.0,9.0,12.0,10.0,10.0,10.0,6.0,14.0,18.0,12.0,15.0
Anti-gravity Speed,Water Handling,1331,Baby Peach,Standard Bike,Slim,Wario Wing,5.0,12.0,12.0,11.0,14.0,7.0,5.0,10.0,8.0,19.0,18.0,17.0,18.0
Anti-gravity Speed,Water Handling,1332,Baby Peach,Standard Bike,Slim,Peach Parasol,4.0,13.0,12.0,11.0,15.0,6.0,5.0,10.0,7.0,19.0,18.0,17.0,19.0
Anti-gravity Speed,Water Handling,1337,Baby Peach,Blue Falcon,Slim,Wario Wing,4.0,10.0,10.0,9.0,13.0,9.0,5.0,10.0,8.0,17.0,18.0,18.0,16.0
Anti-gravity Speed,Water Handling,1338,Baby Peach,Blue Falcon,Slim,Peach Parasol,3.0,11.0,10.0,9.0,14.0,8.0,5.0,10.0,7.0,17.0,18.0,18.0,17.0
Anti-gravity Speed,Water Handling,2084,Baby Peach,Mach 8,Slim,Peach Parasol,6.0,11.0,11.0,10.0,15.0,7.0,6.0,11.0,8.0,17.0,17.0,17.0,18.0
Anti-gravity Speed,Water Handling,2083,Baby Peach,Mach 8,Slim,Wario Wing,7.0,10.0,11.0,10.0,14.0,8.0,6.0,11.0,9.0,17.0,17.0,17.0,17.0
Anti-gravity Speed,Water Handling,1953,Koopa Troopa,Tanooki Kart,Slim,Peach Parasol,8.0,10.0,11.0,13.0,13.0,8.0,9.0,11.0,9.0,17.0,17.0,14.0,17.0
Anti-gravity Speed,Water Handling,1952,Koopa Troopa,Tanooki Kart,Slim,Wario Wing,9.0,9.0,11.0,13.0,12.0,9.0,9.0,11.0,10.0,17.0,17.0,14.0,16.0
Anti-gravity Speed,Water Handling,1792,Toad,Steel Driver,Slim,Wario Wing,11.0,8.0,10.0,8.0,11.0,12.0,11.0,11.0,8.0,13.0,17.0,11.0,13.0
Anti-gravity Speed,Water Handling,1793,Toad,Steel Driver,Slim,Peach Parasol,10.0,9.0,10.0,8.0,12.0,11.0,11.0,11.0,7.0,13.0,17.0,11.0,14.0
Anti-gravity Speed,Water Handling,382,Toad,Tanooki Kart,Slim,Wario Wing,10.0,9.0,13.0,12.0,12.0,10.0,10.0,12.0,11.0,16.0,16.0,13.0,15.0
Anti-gravity Speed,Water Handling,769,Cat Peach,Steel Driver,Slim,Wario Wing,11.0,8.0,9.0,7.0,10.0,13.0,12.0,12.0,9.0,12.0,16.0,10.0,12.0
Anti-gravity Speed,Water Handling,770,Cat Peach,Steel Driver,Slim,Peach Parasol,10.0,9.0,9.0,7.0,11.0,12.0,12.0,12.0,8.0,12.0,16.0,10.0,13.0
Anti-gravity Speed,Water Handling,416,Koopa Troopa,Standard Bike,Slim,Wario Wing,7.0,12.0,10.0,11.0,13.0,9.0,7.0,12.0,10.0,17.0,16.0,15.0,16.0
Anti-gravity Speed,Water Handling,417,Koopa Troopa,Standard Bike,Slim,Peach Parasol,6.0,13.0,10.0,11.0,14.0,8.0,7.0,12.0,9.0,17.0,16.0,15.0,17.0
Anti-gravity Speed,Water Handling,383,Toad,Tanooki Kart,Slim,Peach Parasol,9.0,10.0,13.0,12.0,13.0,9.0,10.0,12.0,10.0,16.0,16.0,13.0,16.0
Anti-gravity Speed,Water Handling,423,Koopa Troopa,Blue Falcon,Slim,Peach Parasol,5.0,11.0,8.0,9.0,13.0,10.0,7.0,12.0,9.0,15.0,16.0,16.0,15.0
Anti-gravity Speed,Water Handling,422,Koopa Troopa,Blue Falcon,Slim,Wario Wing,6.0,10.0,8.0,9.0,12.0,11.0,7.0,12.0,10.0,15.0,16.0,16.0,14.0
Anti-gravity Speed,Water Handling,2402,Luigi,Steel Driver,Slim,Wario Wing,14.0,6.0,12.0,5.0,10.0,15.0,14.0,14.0,11.0,11.0,15.0,9.0,11.0
Anti-gravity Speed,Water Handling,2403,Luigi,Steel Driver,Slim,Peach Parasol,13.0,7.0,12.0,5.0,11.0,14.0,14.0,14.0,10.0,11.0,15.0,9.0,12.0
Anti-gravity Speed,Water Handling,3172,Luigi,Tanooki Kart,Slim,Wario Wing,13.0,7.0,15.0,9.0,11.0,13.0,13.0,15.0,14.0,14.0,14.0,11.0,13.0
Anti-gravity Speed,Water Handling,3173,Luigi,Tanooki Kart,Slim,Peach Parasol,12.0,8.0,15.0,9.0,12.0,12.0,13.0,15.0,13.0,14.0,14.0,11.0,14.0
Anti-gravity Speed,Water Handling,5068,Luigi,Blue Falcon,Slim,Peach Parasol,9.0,9.0,12.0,5.0,12.0,14.0,11.0,16.0,13.0,12.0,13.0,13.0,12.0
Anti-gravity Speed,Water Handling,5067,Luigi,Blue Falcon,Slim,Wario Wing,10.0,8.0,12.0,5.0,11.0,15.0,11.0,16.0,14.0,12.0,13.0,13.0,11.0
Anti-gravity Speed,Water Handling,5061,Luigi,Standard Bike,Slim,Wario Wing,11.0,10.0,14.0,7.0,12.0,13.0,11.0,16.0,14.0,14.0,13.0,12.0,13.0
Anti-gravity Speed,Water Handling,5062,Luigi,Standard Bike,Slim,Peach Parasol,10.0,11.0,14.0,7.0,13.0,12.0,11.0,16.0,13.0,14.0,13.0,12.0,14.0
Anti-gravity Speed,Water Handling,5503,Luigi,Mach 8,Slim,Wario Wing,13.0,8.0,13.0,6.0,12.0,14.0,12.0,17.0,15.0,12.0,12.0,12.0,12.0
Anti-gravity Speed,Water Handling,5504,Luigi,Mach 8,Slim,Peach Parasol,12.0,9.0,13.0,6.0,13.0,13.0,12.0,17.0,14.0,12.0,12.0,12.0,13.0
Anti-gravity Speed,Water Handling,5871,Rosalina,Mach 8,Slim,Wario Wing,14.0,7.0,17.0,8.0,11.0,15.0,13.0,18.0,16.0,10.0,10.0,10.0,10.0
Anti-gravity Speed,Water Handling,5878,Metal Mario,Mach 8,Slim,Peach Parasol,16.0,8.0,16.0,6.0,11.0,14.0,13.0,18.0,15.0,10.0,10.0,10.0,11.0
Anti-gravity Speed,Water Handling,5877,Metal Mario,Mach 8,Slim,Wario Wing,17.0,7.0,16.0,6.0,10.0,15.0,13.0,18.0,16.0,10.0,10.0,10.0,10.0
Anti-gravity Speed,Water Handling,5872,Rosalina,Mach 8,Slim,Peach Parasol,13.0,8.0,17.0,8.0,12.0,14.0,13.0,18.0,15.0,10.0,10.0,10.0,11.0
Anti-gravity Speed,Water Handling,5866,Wario,Tanooki Kart,Slim,Peach Parasol,15.0,6.0,15.0,9.0,9.0,15.0,16.0,18.0,16.0,10.0,10.0,7.0,10.0
Anti-gravity Speed,Water Handling,5805,Donkey Kong,Standard Bike,Slim,Wario Wing,13.0,9.0,19.0,6.0,10.0,15.0,13.0,18.0,16.0,11.0,10.0,9.0,10.0
Anti-gravity Speed,Water Handling,5812,Donkey Kong,Blue Falcon,Slim,Peach Parasol,11.0,8.0,17.0,4.0,10.0,16.0,13.0,18.0,15.0,9.0,10.0,10.0,9.0
Anti-gravity Speed,Water Handling,5811,Donkey Kong,Blue Falcon,Slim,Wario Wing,12.0,7.0,17.0,4.0,9.0,17.0,13.0,18.0,16.0,9.0,10.0,10.0,8.0
Anti-gravity Speed,Water Handling,5806,Donkey Kong,Standard Bike,Slim,Peach Parasol,12.0,10.0,19.0,6.0,11.0,14.0,13.0,18.0,15.0,11.0,10.0,9.0,11.0
Anti-gravity Speed,Water Handling,5865,Wario,Tanooki Kart,Slim,Wario Wing,16.0,5.0,15.0,9.0,8.0,16.0,16.0,18.0,17.0,10.0,10.0,7.0,9.0
Anti-gravity Speed,Water Handling,5903,Donkey Kong,Mach 8,Slim,Wario Wing,15.0,7.0,18.0,5.0,10.0,16.0,14.0,19.0,17.0,9.0,9.0,9.0,9.0
Anti-gravity Speed,Water Handling,5904,Donkey Kong,Mach 8,Slim,Peach Parasol,14.0,8.0,18.0,5.0,11.0,15.0,14.0,19.0,16.0,9.0,9.0,9.0,10.0
Anti-gravity Speed,Water Handling,5917,Wario,Standard Bike,Slim,Wario Wing,14.0,8.0,14.0,7.0,9.0,16.0,14.0,19.0,17.0,10.0,9.0,8.0,9.0
Anti-gravity Speed,Water Handling,5918,Wario,Standard Bike,Slim,Peach Parasol,13.0,9.0,14.0,7.0,10.0,15.0,14.0,19.0,16.0,10.0,9.0,8.0,10.0
Anti-gravity Speed,Water Handling,5923,Wario,Blue Falcon,Slim,Wario Wing,13.0,6.0,12.0,5.0,8.0,18.0,14.0,19.0,17.0,8.0,9.0,9.0,7.0
Anti-gravity Speed,Water Handling,5924,Wario,Blue Falcon,Slim,Peach Parasol,12.0,7.0,12.0,5.0,9.0,17.0,14.0,19.0,16.0,8.0,9.0,9.0,8.0
Anti-gravity Speed,Water Handling,5935,Wario,Mach 8,Slim,Wario Wing,16.0,6.0,13.0,6.0,9.0,17.0,15.0,20.0,18.0,8.0,8.0,8.0,8.0
Anti-gravity Speed,Water Handling,5936,Wario,Mach 8,Slim,Peach Parasol,15.0,7.0,13.0,6.0,10.0,16.0,15.0,20.0,17.0,8.0,8.0,8.0,9.0
Anti-gravity Speed,Anti-gravity Handling,4381,Baby Peach,Blue Falcon,Button,Cloud Glider,0.0,14.0,6.0,12.0,16.0,6.0,6.0,8.0,7.0,16.0,16.0,20.0,15.0
Anti-gravity Speed,Anti-gravity Handling,2155,Baby Peach,Blue Falcon,Slim,Cloud Glider,2.0,11.0,9.0,10.0,14.0,8.0,6.0,10.0,7.0,17.0,17.0,19.0,17.0
Anti-gravity Speed,Anti-gravity Handling,2901,Baby Peach,Mach 8,Slim,Cloud Glider,5.0,11.0,10.0,11.0,15.0,7.0,7.0,11.0,8.0,17.0,16.0,18.0,18.0
Anti-gravity Speed,Anti-gravity Handling,421,Koopa Troopa,Blue Falcon,Slim,Cloud Glider,4.0,11.0,7.0,10.0,13.0,10.0,8.0,12.0,9.0,15.0,15.0,17.0,15.0
Anti-gravity Speed,Anti-gravity Handling,1144,Toad,Blue Falcon,Slim,Cloud Glider,5.0,11.0,9.0,9.0,13.0,11.0,9.0,13.0,10.0,14.0,14.0,16.0,14.0
Anti-gravity Speed,Anti-gravity Handling,1156,Koopa Troopa,Mach 8,Slim,Cloud Glider,7.0,11.0,8.0,11.0,14.0,9.0,9.0,13.0,10.0,15.0,14.0,16.0,16.0
Anti-gravity Speed,Anti-gravity Handling,3270,Luigi,Blue Falcon,Button,Cloud Glider,6.0,12.0,8.0,8.0,14.0,12.0,12.0,14.0,13.0,11.0,11.0,15.0,10.0
Anti-gravity Speed,Anti-gravity Handling,3332,Toad,Mach 8,Slim,Cloud Glider,8.0,11.0,10.0,10.0,14.0,10.0,10.0,14.0,11.0,14.0,13.0,15.0,15.0
Anti-gravity Speed,Anti-gravity Handling,3882,Cat Peach,Blue Falcon,Slim,Cloud Glider,5.0,11.0,8.0,8.0,12.0,12.0,10.0,14.0,11.0,13.0,13.0,15.0,13.0
Anti-gravity Speed,Anti-gravity Handling,4548,Luigi,Blue Falcon,Slim,Cloud Glider,8.0,9.0,11.0,6.0,12.0,14.0,12.0,16.0,13.0,12.0,12.0,14.0,12.0
Anti-gravity Speed,Anti-gravity Handling,4984,Luigi,Mach 8,Slim,Cloud Glider,11.0,9.0,12.0,7.0,13.0,13.0,13.0,17.0,14.0,12.0,11.0,13.0,13.0
Anti-gravity Speed,Anti-gravity Handling,5292,Donkey Kong,Blue Falcon,Slim,Cloud Glider,10.0,8.0,16.0,5.0,10.0,16.0,14.0,18.0,15.0,9.0,9.0,11.0,9.0
Anti-gravity Speed,Anti-gravity Handling,5352,Rosalina,Mach 8,Slim,Cloud Glider,12.0,8.0,16.0,9.0,12.0,14.0,14.0,18.0,15.0,10.0,9.0,11.0,11.0
Anti-gravity Speed,Anti-gravity Handling,5358,Metal Mario,Mach 8,Slim,Cloud Glider,15.0,8.0,15.0,7.0,11.0,14.0,14.0,18.0,15.0,10.0,9.0,11.0,11.0
Anti-gravity Speed,Anti-gravity Handling,5404,Wario,Blue Falcon,Slim,Cloud Glider,11.0,7.0,11.0,6.0,9.0,17.0,15.0,19.0,16.0,8.0,8.0,10.0,8.0
Anti-gravity Speed,Anti-gravity Handling,5384,Donkey Kong,Mach 8,Slim,Cloud Glider,13.0,8.0,17.0,6.0,11.0,15.0,15.0,19.0,16.0,9.0,8.0,10.0,10.0
Anti-gravity Speed,Anti-gravity Handling,5416,Wario,Mach 8,Slim,Cloud Glider,14.0,7.0,12.0,7.0,10.0,16.0,16.0,20.0,17.0,8.0,7.0,9.0,9.0
Anti-gravity Speed,Air Handling,4280,Baby Peach,Cat Cruiser,Slim,Cloud Glider,4.0,13.0,12.0,10.0,16.0,6.0,6.0,9.0,8.0,19.0,16.0,17.0,20.0
Anti-gravity Speed,Air Handling,4282,Baby Peach,Cat Cruiser,Slim,Peach Parasol,5.0,13.0,13.0,9.0,16.0,6.0,5.0,9.0,8.0,19.0,17.0,16.0,20.0
Anti-gravity Speed,Air Handling,2151,Baby Peach,Standard Bike,Slim,Peach Parasol,4.0,13.0,12.0,11.0,15.0,6.0,5.0,10.0,7.0,19.0,18.0,17.0,19.0
Anti-gravity Speed,Air Handling,2149,Baby Peach,Standard Bike,Slim,Cloud Glider,3.0,13.0,11.0,12.0,15.0,6.0,6.0,10.0,7.0,19.0,17.0,18.0,19.0
Anti-gravity Speed,Air Handling,2903,Baby Peach,Mach 8,Slim,Peach Parasol,6.0,11.0,11.0,10.0,15.0,7.0,6.0,11.0,8.0,17.0,17.0,17.0,18.0
Anti-gravity Speed,Air Handling,2901,Baby Peach,Mach 8,Slim,Cloud Glider,5.0,11.0,10.0,11.0,15.0,7.0,7.0,11.0,8.0,17.0,16.0,18.0,18.0
Anti-gravity Speed,Air Handling,2742,Koopa Troopa,Cat Cruiser,Slim,Peach Parasol,7.0,13.0,11.0,9.0,15.0,8.0,7.0,11.0,10.0,17.0,15.0,14.0,18.0
Anti-gravity Speed,Air Handling,2740,Koopa Troopa,Cat Cruiser,Slim,Cloud Glider,6.0,13.0,10.0,10.0,15.0,8.0,8.0,11.0,10.0,17.0,14.0,15.0,18.0
Anti-gravity Speed,Air Handling,351,Toad,Cat Cruiser,Slim,Cloud Glider,7.0,13.0,12.0,9.0,15.0,9.0,9.0,12.0,11.0,16.0,13.0,14.0,17.0
Anti-gravity Speed,Air Handling,417,Koopa Troopa,Standard Bike,Slim,Peach Parasol,6.0,13.0,10.0,11.0,14.0,8.0,7.0,12.0,9.0,17.0,16.0,15.0,17.0
Anti-gravity Speed,Air Handling,415,Koopa Troopa,Standard Bike,Slim,Cloud Glider,5.0,13.0,9.0,12.0,14.0,8.0,8.0,12.0,9.0,17.0,15.0,16.0,17.0
Anti-gravity Speed,Air Handling,353,Toad,Cat Cruiser,Slim,Peach Parasol,8.0,13.0,13.0,8.0,15.0,9.0,8.0,12.0,11.0,16.0,14.0,13.0,17.0
Anti-gravity Speed,Air Handling,1611,Cat Peach,Cat Cruiser,Slim,Peach Parasol,8.0,13.0,12.0,7.0,14.0,10.0,9.0,13.0,12.0,15.0,13.0,12.0,16.0
Anti-gravity Speed,Air Handling,1158,Koopa Troopa,Mach 8,Slim,Peach Parasol,8.0,11.0,9.0,10.0,14.0,9.0,8.0,13.0,10.0,15.0,15.0,15.0,16.0
Anti-gravity Speed,Air Handling,1156,Koopa Troopa,Mach 8,Slim,Cloud Glider,7.0,11.0,8.0,11.0,14.0,9.0,9.0,13.0,10.0,15.0,14.0,16.0,16.0
Anti-gravity Speed,Air Handling,1140,Toad,Standard Bike,Slim,Peach Parasol,7.0,13.0,12.0,10.0,14.0,9.0,8.0,13.0,10.0,16.0,15.0,14.0,16.0
Anti-gravity Speed,Air Handling,1138,Toad,Standard Bike,Slim,Cloud Glider,6.0,13.0,11.0,11.0,14.0,9.0,9.0,13.0,10.0,16.0,14.0,15.0,16.0
Anti-gravity Speed,Air Handling,1609,Cat Peach,Cat Cruiser,Slim,Cloud Glider,7.0,13.0,11.0,8.0,14.0,10.0,10.0,13.0,12.0,15.0,12.0,13.0,16.0
Anti-gravity Speed,Air Handling,3210,Luigi,Cat Cruiser,Slim,Cloud Glider,10.0,11.0,14.0,6.0,14.0,12.0,12.0,15.0,14.0,14.0,11.0,12.0,15.0
Anti-gravity Speed,Air Handling,3212,Luigi,Cat Cruiser,Slim,Peach Parasol,11.0,11.0,15.0,5.0,14.0,12.0,11.0,15.0,14.0,14.0,12.0,11.0,15.0
Anti-gravity Speed,Air Handling,4503,Luigi,Standard Bike,Slim,Cloud Glider,9.0,11.0,13.0,8.0,13.0,12.0,12.0,16.0,13.0,14.0,12.0,13.0,14.0
Anti-gravity Speed,Air Handling,4505,Luigi,Standard Bike,Slim,Peach Parasol,10.0,11.0,14.0,7.0,13.0,12.0,11.0,16.0,13.0,14.0,13.0,12.0,14.0
Anti-gravity Speed,Air Handling,4947,Luigi,Mach 8,Slim,Peach Parasol,12.0,9.0,13.0,6.0,13.0,13.0,12.0,17.0,14.0,12.0,12.0,12.0,13.0
Anti-gravity Speed,Air Handling,4945,Luigi,Mach 8,Slim,Cloud Glider,11.0,9.0,12.0,7.0,13.0,13.0,13.0,17.0,14.0,12.0,11.0,13.0,13.0
Anti-gravity Speed,Air Handling,5247,Donkey Kong,Standard Bike,Slim,Cloud Glider,11.0,10.0,18.0,7.0,11.0,14.0,14.0,18.0,15.0,11.0,9.0,10.0,11.0
Anti-gravity Speed,Air Handling,5249,Donkey Kong,Standard Bike,Slim,Peach Parasol,12.0,10.0,19.0,6.0,11.0,14.0,13.0,18.0,15.0,11.0,10.0,9.0,11.0
Anti-gravity Speed,Air Handling,5277,Wario,Cat Cruiser,Slim,Cloud Glider,13.0,9.0,14.0,6.0,11.0,15.0,15.0,18.0,17.0,10.0,7.0,8.0,11.0
Anti-gravity Speed,Air Handling,5279,Wario,Cat Cruiser,Slim,Peach Parasol,14.0,9.0,15.0,5.0,11.0,15.0,14.0,18.0,17.0,10.0,8.0,7.0,11.0
Anti-gravity Speed,Air Handling,5313,Rosalina,Mach 8,Slim,Cloud Glider,12.0,8.0,16.0,9.0,12.0,14.0,14.0,18.0,15.0,10.0,9.0,11.0,11.0
Anti-gravity Speed,Air Handling,5315,Rosalina,Mach 8,Slim,Peach Parasol,13.0,8.0,17.0,8.0,12.0,14.0,13.0,18.0,15.0,10.0,10.0,10.0,11.0
Anti-gravity Speed,Air Handling,5319,Metal Mario,Mach 8,Slim,Cloud Glider,15.0,8.0,15.0,7.0,11.0,14.0,14.0,18.0,15.0,10.0,9.0,11.0,11.0
Anti-gravity Speed,Air Handling,5321,Metal Mario,Mach 8,Slim,Peach Parasol,16.0,8.0,16.0,6.0,11.0,14.0,13.0,18.0,15.0,10.0,10.0,10.0,11.0
Anti-gravity Speed,Air Handling,5345,Donkey Kong,Mach 8,Slim,Cloud Glider,13.0,8.0,17.0,6.0,11.0,15.0,15.0,19.0,16.0,9.0,8.0,10.0,10.0
Anti-gravity Speed,Air Handling,5347,Donkey Kong,Mach 8,Slim,Peach Parasol,14.0,8.0,18.0,5.0,11.0,15.0,14.0,19.0,16.0,9.0,9.0,9.0,10.0
Anti-gravity Speed,Air Handling,5359,Wario,Standard Bike,Slim,Cloud Glider,12.0,9.0,13.0,8.0,10.0,15.0,15.0,19.0,16.0,10.0,8.0,9.0,10.0
Anti-gravity Speed,Air Handling,5361,Wario,Standard Bike,Slim,Peach Parasol,13.0,9.0,14.0,7.0,10.0,15.0,14.0,19.0,16.0,10.0,9.0,8.0,10.0
Anti-gravity Speed,Air Handling,5377,Wario,Mach 8,Slim,Cloud Glider,14.0,7.0,12.0,7.0,10.0,16.0,16.0,20.0,17.0,8.0,7.0,9.0,9.0
Anti-gravity Speed,Air Handling,5379,Wario,Mach 8,Slim,Peach Parasol,15.0,7.0,13.0,6.0,10.0,16.0,15.0,20.0,17.0,8.0,8.0,8.0,9.0
Air Speed,Ground Handling,4291,Baby Peach,Biddybuggy,Roller,Wario Wing,2.0,18.0,6.0,13.0,19.0,2.0,5.0,4.0,7.0,20.0,19.0,19.0,19.0
Air Speed,Ground Handling,4290,Baby Peach,Biddybuggy,Roller,Super Glider,1.0,18.0,5.0,14.0,19.0,2.0,6.0,3.0,7.0,20.0,18.0,20.0,19.0
Air Speed,Ground Handling,4245,Baby Peach,Pipe Frame,Roller,Wario Wing,3.0,17.0,8.0,13.0,18.0,3.0,7.0,3.0,7.0,20.0,19.0,18.0,17.0
Air Speed,Ground Handling,4244,Baby Peach,Pipe Frame,Roller,Super Glider,2.0,17.0,7.0,14.0,18.0,3.0,8.0,2.0,7.0,20.0,18.0,19.0,17.0
Air Speed,Ground Handling,3464,Baby Peach,Cat Cruiser,Roller,Super Glider,3.0,16.0,8.0,13.0,18.0,4.0,7.0,4.0,10.0,19.0,16.0,18.0,19.0
Air Speed,Ground Handling,3465,Baby Peach,Cat Cruiser,Roller,Wario Wing,4.0,16.0,9.0,12.0,18.0,4.0,6.0,5.0,10.0,19.0,17.0,17.0,19.0
Air Speed,Ground Handling,2022,Koopa Troopa,Cat Cruiser,Roller,Super Glider,5.0,16.0,6.0,13.0,17.0,6.0,9.0,6.0,12.0,17.0,14.0,16.0,17.0
Air Speed,Ground Handling,2023,Koopa Troopa,Cat Cruiser,Roller,Wario Wing,6.0,16.0,7.0,12.0,17.0,6.0,8.0,7.0,12.0,17.0,15.0,15.0,17.0
Air Speed,Ground Handling,1124,Toad,Cat Cruiser,Roller,Super Glider,6.0,16.0,8.0,12.0,17.0,7.0,10.0,7.0,13.0,16.0,13.0,15.0,16.0
Air Speed,Ground Handling,1125,Toad,Cat Cruiser,Roller,Wario Wing,7.0,16.0,9.0,11.0,17.0,7.0,9.0,8.0,13.0,16.0,14.0,14.0,16.0
Air Speed,Ground Handling,778,Cat Peach,Cat Cruiser,Roller,Super Glider,6.0,16.0,7.0,11.0,16.0,8.0,11.0,8.0,14.0,15.0,12.0,14.0,15.0
Air Speed,Ground Handling,779,Cat Peach,Cat Cruiser,Roller,Wario Wing,7.0,16.0,8.0,10.0,16.0,8.0,10.0,9.0,14.0,15.0,13.0,13.0,15.0
Air Speed,Ground Handling,2468,Luigi,Cat Cruiser,Roller,Super Glider,9.0,14.0,10.0,9.0,16.0,10.0,13.0,10.0,16.0,14.0,11.0,13.0,14.0
Air Speed,Ground Handling,2469,Luigi,Cat Cruiser,Roller,Wario Wing,10.0,14.0,11.0,8.0,16.0,10.0,12.0,11.0,16.0,14.0,12.0,12.0,14.0
Air Speed,Ground Handling,3961,Metal Mario,Cat Cruiser,Roller,Wario Wing,14.0,13.0,14.0,8.0,14.0,11.0,13.0,12.0,17.0,12.0,10.0,10.0,12.0
Air Speed,Ground Handling,3936,Rosalina,Cat Cruiser,Roller,Super Glider,10.0,13.0,14.0,11.0,15.0,11.0,14.0,11.0,17.0,12.0,9.0,11.0,12.0
Air Speed,Ground Handling,3937,Rosalina,Cat Cruiser,Roller,Wario Wing,11.0,13.0,15.0,10.0,15.0,11.0,13.0,12.0,17.0,12.0,10.0,10.0,12.0
Air Speed,Ground Handling,3669,Luigi,Cat Cruiser,Sponge,Wario Wing,11.0,12.0,13.0,10.0,15.0,11.0,10.0,12.0,17.0,12.0,9.0,10.0,13.0
Air Speed,Ground Handling,3668,Luigi,Cat Cruiser,Sponge,Super Glider,10.0,12.0,12.0,11.0,15.0,11.0,11.0,11.0,17.0,12.0,8.0,11.0,13.0
Air Speed,Ground Handling,3960,Metal Mario,Cat Cruiser,Roller,Super Glider,13.0,13.0,13.0,9.0,14.0,11.0,14.0,11.0,17.0,12.0,9.0,11.0,12.0
Air Speed,Ground Handling,4540,Donkey Kong,Cat Cruiser,Roller,Super Glider,11.0,13.0,15.0,8.0,14.0,12.0,15.0,12.0,18.0,11.0,8.0,10.0,11.0
Air Speed,Ground Handling,4541,Donkey Kong,Cat Cruiser,Roller,Wario Wing,12.0,13.0,16.0,7.0,14.0,12.0,14.0,13.0,18.0,11.0,9.0,9.0,11.0
Air Speed,Ground Handling,4660,Wario,Cat Cruiser,Roller,Super Glider,12.0,12.0,10.0,9.0,13.0,13.0,16.0,13.0,19.0,10.0,7.0,9.0,10.0
Air Speed,Ground Handling,4661,Wario,Cat Cruiser,Roller,Wario Wing,13.0,12.0,11.0,8.0,13.0,13.0,15.0,14.0,19.0,10.0,8.0,8.0,10.0
Air Speed,Ground Handling,4680,Wario,Cat Cruiser,Sponge,Super Glider,13.0,10.0,12.0,11.0,12.0,14.0,14.0,14.0,20.0,8.0,4.0,7.0,9.0
Air Speed,Ground Handling,4681,Wario,Cat Cruiser,Sponge,Wario Wing,14.0,10.0,13.0,10.0,12.0,14.0,13.0,15.0,20.0,8.0,5.0,6.0,9.0
Air Speed,Water Handling,5709,Baby Peach,Landship,Roller,Wario Wing,2.0,17.0,5.0,15.0,18.0,3.0,9.0,2.0,8.0,19.0,20.0,16.0,18.0
Air Speed,Water Handling,4799,Baby Peach,Tanooki Kart,Roller,Wario Wing,5.0,13.0,9.0,16.0,16.0,4.0,8.0,5.0,9.0,19.0,19.0,17.0,18.0
