,Weight,Acceleration,On-road Traction,Off-road Traction,Mini-Turbo,Ground Speed,Water Speed,Anti-gravity Speed,Air Speed,Ground Handling,Water Handling,Anti-gravity Handling,Air Handling,Character,Kart,Wheel,Glider
4027,15.0,9.0,13.0,12.0,12.0,13.0,13.0,14.0,18.0,8.0,6.0,10.0,9.0,Metal Mario,Mach 8,Sponge,Super Glider
3425,15.0,7.0,14.0,6.0,7.0,17.0,12.0,19.0,15.0,8.0,5.0,7.0,6.0,Wario,Standard Bike,Slick,Wario Wing
3426,15.0,6.0,10.0,9.0,7.0,17.0,16.0,15.0,17.0,8.0,6.0,7.0,5.0,Wario,Standard Bike,Metal,Super Glider
2436,15.0,6.0,12.0,8.0,8.0,17.0,13.0,15.0,18.0,4.0,2.0,5.0,4.0,Bowser,Circuit Special,Sponge,Super Glider
3903,15.0,7.0,18.0,17.0,11.0,12.0,14.0,14.0,13.0,8.0,9.0,6.0,9.0,Rosalina,Tanooki Kart,Monster,Peach Parasol
3687,15.0,4.0,15.0,6.0,7.0,17.0,12.0,14.0,13.0,7.0,7.0,6.0,5.0,Rosalina,Circuit Special,Metal,Peach Parasol
3900,15.0,6.0,17.0,18.0,10.0,13.0,15.0,13.0,14.0,8.0,8.0,7.0,8.0,Rosalina,Tanooki Kart,Monster,Super Glider
2611,15.0,7.0,12.0,9.0,7.0,18.0,16.0,17.0,16.0,4.0,5.0,7.0,4.0,Bowser,Blue Falcon,Off-Road,Wario Wing
3704,15.0,4.0,17.0,9.0,7.0,17.0,12.0,16.0,13.0,8.0,9.0,7.0,8.0,Rosalina,Badwagon,Slim,Wario Wing
3816,15.0,6.0,15.0,10.0,10.0,15.0,12.0,14.0,14.0,7.0,7.0,6.0,7.0,Rosalina,Sneeker,Monster,Wario Wing
3091,15.0,6.0,10.0,7.0,8.0,17.0,17.0,15.0,16.0,7.0,5.0,6.0,6.0,Wario,Standard Kart,Metal,Cloud Glider
3485,15.0,6.0,15.0,9.0,9.0,15.0,16.0,18.0,16.0,10.0,10.0,7.0,10.0,Wario,Tanooki Kart,Slim,Peach Parasol
3043,15.0,7.0,18.0,15.0,10.0,13.0,16.0,15.0,14.0,7.0,7.0,6.0,8.0,Donkey Kong,Tanooki Kart,Monster,Cloud Glider
3524,15.0,6.0,15.0,8.0,9.0,16.0,14.0,13.0,15.0,9.0,8.0,7.0,7.0,Rosalina,Standard Kart,Metal,Wario Wing
3040,15.0,8.0,18.0,12.0,10.0,14.0,16.0,15.0,17.0,10.0,10.0,8.0,9.0,Donkey Kong,Tanooki Kart,Standard,Wario Wing
2526,15.0,7.0,8.0,9.0,8.0,16.0,19.0,11.0,16.0,7.0,7.0,4.0,4.0,Bowser,Landship,Metal,Super Glider
3709,15.0,3.0,13.0,11.0,6.0,17.0,14.0,13.0,12.0,6.0,6.0,6.0,5.0,Rosalina,Badwagon,Metal,Cloud Glider
2528,15.0,8.0,9.0,8.0,9.0,15.0,18.0,12.0,15.0,7.0,8.0,3.0,5.0,Bowser,Landship,Metal,Peach Parasol
131,15.0,5.0,10.0,15.0,8.0,15.0,12.0,12.0,11.0,5.0,6.0,6.0,6.0,Mario,Badwagon,Monster,Super Glider
2572,15.0,7.0,14.0,6.0,7.0,17.0,13.0,18.0,15.0,7.0,3.0,7.0,5.0,Bowser,Standard Bike,Slick,Super Glider
2570,15.0,8.0,15.0,6.0,9.0,16.0,14.0,19.0,17.0,9.0,8.0,7.0,8.0,Bowser,Standard Bike,Slim,Wario Wing
2997,15.0,7.0,16.0,7.0,8.0,16.0,14.0,15.0,16.0,9.0,8.0,7.0,6.0,Donkey Kong,Standard Bike,Metal,Wario Wing
2535,15.0,10.0,11.0,12.0,9.0,15.0,19.0,13.0,15.0,6.0,7.0,4.0,6.0,Bowser,Landship,Off-Road,Wario Wing
2984,15.0,9.0,18.0,12.0,10.0,14.0,13.0,16.0,15.0,7.0,7.0,6.0,7.0,Donkey Kong,Standard Bike,Monster,Wario Wing
2541,15.0,7.0,10.0,6.0,9.0,17.0,16.0,15.0,18.0,7.0,5.0,7.0,6.0,Bowser,Sneeker,Standard,Super Glider
2974,15.0,7.0,16.0,6.0,8.0,17.0,15.0,15.0,15.0,7.0,6.0,7.0,7.0,Donkey Kong,Sneeker,Off-Road,Wario Wing
2546,15.0,5.0,12.0,2.0,8.0,18.0,15.0,17.0,17.0,8.0,6.0,7.0,7.0,Bowser,Sneeker,Slim,Super Glider
3713,15.0,5.0,15.0,15.0,6.0,17.0,15.0,13.0,12.0,5.0,5.0,7.0,6.0,Rosalina,Badwagon,Off-Road,Super Glider
2561,15.0,9.0,13.0,13.0,10.0,14.0,15.0,17.0,15.0,5.0,4.0,5.0,6.0,Bowser,Standard Bike,Monster,Cloud Glider
135,15.0,3.0,8.0,10.0,6.0,17.0,13.0,11.0,12.0,7.0,7.0,7.0,5.0,Mario,Badwagon,Metal,Super Glider
3716,15.0,6.0,16.0,14.0,7.0,16.0,14.0,14.0,11.0,5.0,6.0,6.0,7.0,Rosalina,Badwagon,Off-Road,Peach Parasol
2558,15.0,10.0,13.0,10.0,10.0,15.0,15.0,17.0,18.0,8.0,7.0,7.0,7.0,Bowser,Standard Bike,Standard,Wario Wing
2555,15.0,7.0,11.0,6.0,10.0,16.0,13.0,15.0,19.0,6.0,4.0,5.0,6.0,Bowser,Sneeker,Sponge,Wario Wing
2882,15.0,4.0,14.0,4.0,7.0,18.0,15.0,14.0,16.0,8.0,8.0,5.0,6.0,Donkey Kong,Prancer,Metal,Wario Wing
3113,15.0,10.0,13.0,12.0,11.0,13.0,15.0,14.0,13.0,7.0,7.0,5.0,6.0,Wario,Pipe Frame,Monster,Peach Parasol
2517,15.0,10.0,11.0,13.0,11.0,13.0,17.0,13.0,14.0,5.0,7.0,2.0,6.0,Bowser,Landship,Monster,Peach Parasol
2514,15.0,9.0,10.0,14.0,10.0,14.0,18.0,12.0,15.0,5.0,6.0,3.0,5.0,Bowser,Landship,Monster,Super Glider
3088,15.0,6.0,13.0,5.0,7.0,18.0,14.0,17.0,15.0,7.0,3.0,7.0,6.0,Wario,Standard Kart,Slick,Super Glider
2856,15.0,6.0,16.0,12.0,6.0,17.0,16.0,15.0,12.0,4.0,4.0,6.0,6.0,Donkey Kong,Badwagon,Off-Road,Cloud Glider
3086,15.0,7.0,14.0,5.0,9.0,17.0,15.0,18.0,17.0,9.0,8.0,7.0,9.0,Wario,Standard Kart,Slim,Wario Wing
2487,15.0,10.0,11.0,12.0,11.0,13.0,14.0,14.0,14.0,6.0,5.0,6.0,6.0,Bowser,Biddybuggy,Monster,Super Glider
2490,15.0,11.0,12.0,11.0,12.0,12.0,13.0,15.0,13.0,6.0,6.0,5.0,7.0,Bowser,Biddybuggy,Monster,Peach Parasol
3706,15.0,3.0,16.0,9.0,5.0,18.0,11.0,15.0,11.0,6.0,4.0,7.0,5.0,Rosalina,Badwagon,Slick,Super Glider
3077,15.0,8.0,12.0,12.0,10.0,15.0,16.0,16.0,15.0,5.0,4.0,5.0,7.0,Wario,Standard Kart,Monster,Cloud Glider
3497,15.0,7.0,13.0,15.0,8.0,15.0,19.0,16.0,15.0,7.0,6.0,7.0,8.0,Wario,Tanooki Kart,Off-Road,Cloud Glider
3074,15.0,9.0,12.0,9.0,10.0,16.0,16.0,16.0,18.0,8.0,7.0,7.0,8.0,Wario,Standard Kart,Standard,Wario Wing
2861,15.0,6.0,16.0,11.0,8.0,16.0,12.0,14.0,16.0,5.0,5.0,5.0,6.0,Donkey Kong,Badwagon,Sponge,Wario Wing
3592,15.0,6.0,14.0,9.0,10.0,15.0,14.0,15.0,15.0,8.0,8.0,8.0,7.0,Rosalina,Mach 8,Metal,Peach Parasol
3067,15.0,8.0,19.0,13.0,9.0,14.0,17.0,15.0,14.0,8.0,8.0,7.0,9.0,Donkey Kong,Tanooki Kart,Off-Road,Peach Parasol
2504,15.0,11.0,12.0,10.0,10.0,14.0,15.0,15.0,14.0,7.0,6.0,7.0,7.0,Bowser,Biddybuggy,Off-Road,Wario Wing
2583,15.0,10.0,14.0,11.0,9.0,15.0,16.0,17.0,15.0,6.0,5.0,6.0,7.0,Bowser,Standard Bike,Off-Road,Peach Parasol
3064,15.0,7.0,18.0,14.0,8.0,15.0,18.0,14.0,15.0,8.0,7.0,8.0,8.0,Donkey Kong,Tanooki Kart,Off-Road,Super Glider
3502,15.0,7.0,13.0,14.0,10.0,14.0,15.0,15.0,19.0,8.0,7.0,6.0,8.0,Wario,Tanooki Kart,Sponge,Wario Wing
3057,15.0,5.0,16.0,10.0,8.0,15.0,17.0,14.0,15.0,9.0,8.0,7.0,7.0,Donkey Kong,Tanooki Kart,Metal,Cloud Glider
2869,15.0,6.0,16.0,9.0,9.0,16.0,14.0,15.0,15.0,6.0,7.0,4.0,7.0,Donkey Kong,Prancer,Monster,Wario Wing
3510,15.0,8.0,17.0,13.0,11.0,14.0,13.0,14.0,14.0,7.0,7.0,6.0,8.0,Rosalina,Standard Kart,Monster,Wario Wing
3054,15.0,5.0,19.0,8.0,7.0,16.0,14.0,16.0,14.0,9.0,6.0,8.0,7.0,Donkey Kong,Tanooki Kart,Slick,Super Glider
2580,15.0,9.0,13.0,12.0,8.0,16.0,17.0,16.0,16.0,6.0,4.0,7.0,6.0,Bowser,Standard Bike,Off-Road,Super Glider
3052,15.0,6.0,20.0,8.0,9.0,15.0,15.0,17.0,16.0,11.0,11.0,8.0,10.0,Donkey Kong,Tanooki Kart,Slim,Wario Wing
2839,15.0,7.0,16.0,10.0,8.0,16.0,14.0,15.0,14.0,6.0,7.0,6.0,7.0,Donkey Kong,Badwagon,Standard,Peach Parasol
2614,15.0,8.0,13.0,13.0,10.0,14.0,18.0,16.0,17.0,8.0,7.0,7.0,8.0,Bowser,Tanooki Kart,Standard,Cloud Glider
2409,15.0,10.0,14.0,10.0,10.0,15.0,17.0,16.0,16.0,6.0,3.0,6.0,8.0,Bowser,Cat Cruiser,Off-Road,Cloud Glider
3978,15.0,10.0,17.0,6.0,11.0,13.0,13.0,14.0,13.0,13.0,12.0,10.0,10.0,Metal Mario,Pipe Frame,Slim,Wario Wing
2836,15.0,6.0,15.0,11.0,7.0,17.0,15.0,14.0,15.0,6.0,6.0,7.0,6.0,Donkey Kong,Badwagon,Standard,Super Glider
407,15.0,4.0,8.0,7.0,8.0,16.0,16.0,10.0,11.0,9.0,12.0,8.0,7.0,Luigi,Steel Driver,Metal,Super Glider
406,15.0,5.0,12.0,4.0,8.0,16.0,12.0,14.0,9.0,9.0,11.0,8.0,8.0,Luigi,Steel Driver,Slick,Wario Wing
3969,15.0,11.0,15.0,13.0,12.0,11.0,14.0,12.0,11.0,9.0,8.0,8.0,8.0,Metal Mario,Pipe Frame,Monster,Cloud Glider
2372,15.0,7.0,9.0,7.0,9.0,16.0,18.0,14.0,14.0,5.0,8.0,6.0,4.0,Bowser,Steel Driver,Button,Super Glider
3575,15.0,7.0,15.0,15.0,11.0,14.0,14.0,15.0,15.0,6.0,6.0,8.0,7.0,Rosalina,Mach 8,Monster,Super Glider
2375,15.0,8.0,10.0,6.0,10.0,15.0,17.0,15.0,13.0,5.0,9.0,5.0,5.0,Bowser,Steel Driver,Button,Peach Parasol
3966,15.0,12.0,15.0,10.0,12.0,12.0,14.0,12.0,14.0,12.0,11.0,10.0,9.0,Metal Mario,Pipe Frame,Standard,Wario Wing
82,15.0,6.0,9.0,13.0,10.0,14.0,15.0,11.0,10.0,6.0,10.0,6.0,7.0,Mario,Steel Driver,Monster,Super Glider
396,15.0,7.0,11.0,11.0,11.0,13.0,14.0,12.0,9.0,7.0,12.0,6.0,9.0,Luigi,Steel Driver,Monster,Peach Parasol
2381,15.0,7.0,10.0,10.0,10.0,15.0,17.0,14.0,15.0,4.0,6.0,4.0,6.0,Bowser,Steel Driver,Sponge,Cloud Glider
394,15.0,6.0,10.0,12.0,10.0,14.0,15.0,11.0,10.0,7.0,11.0,7.0,8.0,Luigi,Steel Driver,Monster,Super Glider
3962,15.0,10.0,15.0,10.0,12.0,13.0,12.0,13.0,17.0,9.0,7.0,8.0,10.0,Metal Mario,Standard Kart,Sponge,Wario Wing
2384,15.0,10.0,13.0,9.0,11.0,15.0,16.0,15.0,19.0,8.0,5.0,7.0,8.0,Bowser,Cat Cruiser,Standard,Super Glider
2636,15.0,8.0,13.0,10.0,10.0,14.0,16.0,16.0,17.0,8.0,8.0,7.0,6.0,Bowser,Tanooki Kart,Button,Wario Wing
3139,15.0,8.0,10.0,11.0,10.0,16.0,17.0,17.0,19.0,7.0,6.0,9.0,7.0,Wario,Mach 8,Standard,Super Glider
2362,15.0,9.0,9.0,7.0,11.0,14.0,18.0,13.0,14.0,6.0,10.0,5.0,7.0,Bowser,Steel Driver,Roller,Peach Parasol
415,15.0,7.0,11.0,10.0,9.0,15.0,16.0,12.0,10.0,8.0,12.0,8.0,9.0,Luigi,Steel Driver,Off-Road,Wario Wing
2833,15.0,7.0,18.0,7.0,7.0,17.0,14.0,16.0,13.0,5.0,5.0,6.0,6.0,Donkey Kong,Circuit Special,Off-Road,Peach Parasol
4021,15.0,10.0,13.0,8.0,12.0,13.0,13.0,16.0,16.0,9.0,9.0,11.0,8.0,Metal Mario,Mach 8,Button,Wario Wing
2642,15.0,7.0,13.0,14.0,10.0,14.0,16.0,14.0,19.0,7.0,5.0,6.0,7.0,Bowser,Tanooki Kart,Sponge,Super Glider
3151,15.0,6.0,12.0,7.0,9.0,17.0,16.0,19.0,18.0,8.0,7.0,9.0,8.0,Wario,Mach 8,Slim,Super Glider
3578,15.0,8.0,16.0,14.0,12.0,13.0,13.0,16.0,14.0,6.0,7.0,7.0,8.0,Rosalina,Mach 8,Monster,Peach Parasol
4010,15.0,8.0,15.0,7.0,11.0,14.0,14.0,18.0,15.0,10.0,9.0,11.0,11.0,Metal Mario,Mach 8,Slim,Cloud Glider
2341,15.0,9.0,11.0,7.0,11.0,15.0,15.0,18.0,18.0,6.0,6.0,8.0,5.0,Bowser,Mach 8,Button,Wario Wing
4007,15.0,11.0,12.0,9.0,13.0,12.0,14.0,14.0,17.0,10.0,10.0,11.0,10.0,Metal Mario,Mach 8,Roller,Wario Wing
3998,15.0,10.0,13.0,11.0,12.0,13.0,15.0,16.0,16.0,9.0,8.0,11.0,10.0,Metal Mario,Mach 8,Standard,Cloud Glider
2347,15.0,8.0,11.0,11.0,11.0,15.0,15.0,16.0,20.0,5.0,3.0,7.0,6.0,Bowser,Mach 8,Sponge,Super Glider
3142,15.0,9.0,11.0,10.0,11.0,15.0,16.0,18.0,18.0,7.0,7.0,8.0,8.0,Wario,Mach 8,Standard,Peach Parasol
2350,15.0,9.0,12.0,10.0,12.0,14.0,14.0,17.0,19.0,5.0,4.0,6.0,7.0,Bowser,Mach 8,Sponge,Peach Parasol
3992,15.0,12.0,16.0,11.0,11.0,12.0,15.0,12.0,11.0,10.0,9.0,9.0,9.0,Metal Mario,Pipe Frame,Off-Road,Peach Parasol
3989,15.0,11.0,15.0,12.0,10.0,13.0,16.0,11.0,12.0,10.0,8.0,10.0,8.0,Metal Mario,Pipe Frame,Off-Road,Super Glider
3982,15.0,9.0,13.0,8.0,10.0,13.0,15.0,11.0,12.0,11.0,9.0,9.0,7.0,Metal Mario,Pipe Frame,Metal,Cloud Glider
2359,15.0,8.0,8.0,8.0,10.0,15.0,19.0,12.0,15.0,6.0,9.0,6.0,6.0,Bowser,Steel Driver,Roller,Super Glider
2387,15.0,11.0,14.0,8.0,12.0,14.0,15.0,16.0,18.0,8.0,6.0,6.0,9.0,Bowser,Cat Cruiser,Standard,Peach Parasol
3123,15.0,7.0,10.0,8.0,8.0,16.0,17.0,12.0,15.0,9.0,7.0,7.0,4.0,Wario,Pipe Frame,Metal,Super Glider
2396,15.0,8.0,15.0,5.0,10.0,16.0,15.0,17.0,18.0,9.0,6.0,7.0,9.0,Bowser,Cat Cruiser,Slim,Super Glider
84,15.0,7.0,10.0,12.0,11.0,13.0,14.0,12.0,9.0,6.0,11.0,5.0,8.0,Mario,Steel Driver,Monster,Peach Parasol
3677,15.0,6.0,17.0,11.0,9.0,15.0,11.0,15.0,12.0,5.0,6.0,5.0,6.0,Rosalina,Circuit Special,Monster,Peach Parasol
2626,15.0,6.0,15.0,9.0,9.0,15.0,17.0,18.0,16.0,9.0,8.0,7.0,9.0,Bowser,Tanooki Kart,Slim,Cloud Glider
3126,15.0,8.0,11.0,7.0,9.0,15.0,16.0,13.0,14.0,9.0,8.0,6.0,5.0,Wario,Pipe Frame,Metal,Peach Parasol
3122,15.0,8.0,14.0,5.0,8.0,16.0,13.0,16.0,13.0,9.0,6.0,7.0,5.0,Wario,Pipe Frame,Slick,Wario Wing
3945,15.0,9.0,17.0,5.0,11.0,14.0,13.0,16.0,14.0,11.0,10.0,9.0,12.0,Metal Mario,Standard Kart,Slim,Peach Parasol
3133,15.0,10.0,13.0,11.0,9.0,15.0,17.0,14.0,14.0,8.0,7.0,7.0,6.0,Wario,Pipe Frame,Off-Road,Wario Wing
377,15.0,6.0,10.0,7.0,10.0,15.0,13.0,14.0,15.0,10.0,10.0,10.0,8.0,Luigi,Mach 8,Metal,Wario Wing
2623,15.0,9.0,12.0,11.0,11.0,13.0,17.0,14.0,18.0,9.0,9.0,7.0,8.0,Bowser,Tanooki Kart,Roller,Wario Wing
3675,15.0,5.0,16.0,12.0,8.0,16.0,12.0,14.0,13.0,5.0,5.0,6.0,5.0,Rosalina,Circuit Special,Monster,Super Glider
3942,15.0,8.0,16.0,6.0,10.0,15.0,14.0,15.0,15.0,11.0,9.0,10.0,11.0,Metal Mario,Standard Kart,Slim,Super Glider
3957,15.0,10.0,15.0,11.0,10.0,14.0,16.0,14.0,13.0,8.0,6.0,9.0,10.0,Metal Mario,Standard Kart,Off-Road,Cloud Glider
2399,15.0,9.0,16.0,4.0,11.0,15.0,14.0,18.0,17.0,9.0,7.0,6.0,10.0,Bowser,Cat Cruiser,Slim,Peach Parasol
3708,16.0,2.0,13.0,11.0,5.0,18.0,14.0,12.0,13.0,6.0,6.0,6.0,4.0,Rosalina,Badwagon,Metal,Super Glider
4263,16.0,10.0,16.0,13.0,11.0,12.0,12.0,15.0,13.0,8.0,8.0,7.0,9.0,Metal Mario,Standard Bike,Monster,Peach Parasol
3676,16.0,5.0,17.0,11.0,8.0,16.0,11.0,15.0,13.0,5.0,6.0,5.0,5.0,Rosalina,Circuit Special,Monster,Wario Wing
4251,16.0,7.0,13.0,8.0,8.0,16.0,15.0,13.0,14.0,8.0,6.0,9.0,8.0,Metal Mario,Sneeker,Off-Road,Super Glider
4260,16.0,9.0,15.0,14.0,10.0,13.0,13.0,14.0,14.0,8.0,7.0,8.0,8.0,Metal Mario,Standard Bike,Monster,Super Glider
3609,16.0,5.0,14.0,14.0,9.0,15.0,16.0,12.0,11.0,5.0,9.0,5.0,6.0,Rosalina,Steel Driver,Monster,Super Glider
4067,16.0,11.0,16.0,9.0,12.0,13.0,13.0,14.0,17.0,11.0,9.0,9.0,11.0,Metal Mario,Cat Cruiser,Standard,Wario Wing
4061,16.0,7.0,12.0,11.0,10.0,14.0,15.0,11.0,14.0,7.0,9.0,7.0,8.0,Metal Mario,Steel Driver,Sponge,Super Glider
94,16.0,4.0,8.0,7.0,8.0,16.0,15.0,11.0,11.0,8.0,12.0,6.0,6.0,Mario,Steel Driver,Metal,Wario Wing
3944,16.0,8.0,17.0,5.0,10.0,15.0,13.0,16.0,15.0,11.0,10.0,9.0,11.0,Metal Mario,Standard Kart,Slim,Wario Wing
3997,16.0,9.0,13.0,11.0,11.0,14.0,15.0,15.0,17.0,9.0,8.0,11.0,9.0,Metal Mario,Mach 8,Standard,Super Glider
3707,16.0,3.0,17.0,8.0,5.0,18.0,10.0,16.0,11.0,6.0,5.0,6.0,5.0,Rosalina,Badwagon,Slick,Wario Wing
4064,16.0,8.0,13.0,10.0,11.0,13.0,14.0,12.0,13.0,7.0,10.0,6.0,9.0,Metal Mario,Steel Driver,Sponge,Peach Parasol
3984,16.0,9.0,14.0,7.0,10.0,13.0,14.0,11.0,12.0,11.0,10.0,8.0,7.0,Metal Mario,Pipe Frame,Metal,Peach Parasol
3991,16.0,11.0,16.0,11.0,10.0,13.0,15.0,12.0,12.0,10.0,9.0,9.0,8.0,Metal Mario,Pipe Frame,Off-Road,Wario Wing
4179,16.0,11.0,14.0,12.0,12.0,11.0,11.0,13.0,12.0,9.0,9.0,8.0,9.0,Metal Mario,Biddybuggy,Monster,Wario Wing
4121,16.0,7.0,13.0,12.0,8.0,15.0,14.0,14.0,13.0,7.0,7.0,8.0,8.0,Metal Mario,Badwagon,Standard,Cloud Glider
3932,16.0,10.0,15.0,9.0,11.0,14.0,14.0,14.0,16.0,10.0,9.0,9.0,10.0,Metal Mario,Standard Kart,Standard,Wario Wing
4000,16.0,10.0,14.0,10.0,12.0,13.0,14.0,16.0,16.0,9.0,9.0,10.0,10.0,Metal Mario,Mach 8,Standard,Peach Parasol
4024,16.0,9.0,14.0,12.0,10.0,14.0,16.0,16.0,14.0,7.0,6.0,10.0,9.0,Metal Mario,Mach 8,Off-Road,Cloud Glider
136,16.0,3.0,9.0,9.0,6.0,17.0,12.0,12.0,12.0,7.0,8.0,6.0,5.0,Mario,Badwagon,Metal,Wario Wing
3935,16.0,9.0,15.0,12.0,11.0,13.0,14.0,14.0,13.0,7.0,6.0,7.0,9.0,Metal Mario,Standard Kart,Monster,Cloud Glider
3715,16.0,5.0,16.0,14.0,6.0,17.0,14.0,14.0,12.0,5.0,6.0,6.0,6.0,Rosalina,Badwagon,Off-Road,Wario Wing
4029,16.0,9.0,14.0,11.0,12.0,13.0,12.0,15.0,18.0,8.0,7.0,9.0,9.0,Metal Mario,Mach 8,Sponge,Wario Wing
4167,16.0,7.0,14.0,9.0,8.0,16.0,15.0,14.0,14.0,8.0,8.0,7.0,9.0,Metal Mario,Prancer,Off-Road,Wario Wing
4292,16.0,7.0,14.0,11.0,9.0,15.0,12.0,15.0,14.0,6.0,8.0,8.0,6.0,Metal Mario,Blue Falcon,Monster,Wario Wing
4032,16.0,8.0,12.0,10.0,10.0,14.0,17.0,13.0,12.0,8.0,11.0,8.0,9.0,Metal Mario,Steel Driver,Standard,Cloud Glider
3711,16.0,3.0,14.0,10.0,6.0,17.0,13.0,13.0,12.0,6.0,7.0,5.0,5.0,Rosalina,Badwagon,Metal,Peach Parasol
4160,16.0,5.0,15.0,3.0,7.0,17.0,11.0,16.0,13.0,9.0,7.0,7.0,8.0,Metal Mario,Prancer,Slick,Wario Wing
132,16.0,5.0,11.0,14.0,8.0,15.0,11.0,13.0,11.0,5.0,7.0,5.0,6.0,Mario,Badwagon,Monster,Wario Wing
476,16.0,3.0,10.0,8.0,6.0,17.0,12.0,12.0,12.0,8.0,9.0,7.0,6.0,Luigi,Badwagon,Metal,Wario Wing
4282,16.0,10.0,16.0,12.0,9.0,14.0,14.0,15.0,14.0,9.0,8.0,9.0,9.0,Metal Mario,Standard Bike,Off-Road,Wario Wing
4012,16.0,8.0,16.0,6.0,11.0,14.0,13.0,18.0,15.0,10.0,10.0,10.0,11.0,Metal Mario,Mach 8,Slim,Peach Parasol
4274,16.0,7.0,13.0,9.0,8.0,15.0,14.0,13.0,15.0,10.0,8.0,9.0,7.0,Metal Mario,Standard Bike,Metal,Super Glider
4273,16.0,8.0,17.0,6.0,8.0,15.0,10.0,17.0,13.0,10.0,7.0,9.0,8.0,Metal Mario,Standard Bike,Slick,Wario Wing
4009,16.0,7.0,15.0,7.0,10.0,15.0,14.0,17.0,16.0,10.0,9.0,11.0,10.0,Metal Mario,Mach 8,Slim,Super Glider
4041,16.0,9.0,11.0,8.0,11.0,13.0,16.0,11.0,13.0,9.0,13.0,8.0,9.0,Metal Mario,Steel Driver,Roller,Wario Wing
4044,16.0,6.0,14.0,6.0,9.0,15.0,16.0,15.0,11.0,9.0,12.0,8.0,10.0,Metal Mario,Steel Driver,Slim,Cloud Glider
3577,16.0,7.0,16.0,14.0,11.0,14.0,13.0,16.0,15.0,6.0,7.0,7.0,7.0,Rosalina,Mach 8,Monster,Wario Wing
3946,16.0,7.0,16.0,5.0,8.0,16.0,12.0,15.0,13.0,9.0,5.0,9.0,8.0,Metal Mario,Standard Kart,Slick,Super Glider
4055,16.0,8.0,12.0,7.0,10.0,14.0,15.0,13.0,12.0,8.0,12.0,8.0,7.0,Metal Mario,Steel Driver,Button,Wario Wing
4070,16.0,10.0,16.0,12.0,12.0,12.0,13.0,14.0,14.0,8.0,6.0,7.0,10.0,Metal Mario,Cat Cruiser,Monster,Cloud Glider
3980,16.0,9.0,17.0,5.0,9.0,14.0,11.0,14.0,11.0,11.0,8.0,9.0,7.0,Metal Mario,Pipe Frame,Slick,Wario Wing
3981,16.0,8.0,13.0,8.0,9.0,14.0,15.0,10.0,13.0,11.0,9.0,9.0,6.0,Metal Mario,Pipe Frame,Metal,Super Glider
3701,16.0,5.0,16.0,15.0,8.0,15.0,12.0,14.0,11.0,4.0,6.0,4.0,6.0,Rosalina,Badwagon,Monster,Peach Parasol
3902,16.0,6.0,18.0,17.0,10.0,13.0,14.0,14.0,14.0,8.0,9.0,6.0,8.0,Rosalina,Tanooki Kart,Monster,Wario Wing
4100,16.0,8.0,15.0,7.0,9.0,15.0,12.0,15.0,14.0,8.0,8.0,8.0,8.0,Metal Mario,Circuit Special,Standard,Peach Parasol
3698,16.0,4.0,15.0,16.0,7.0,16.0,13.0,13.0,12.0,4.0,5.0,5.0,5.0,Rosalina,Badwagon,Monster,Super Glider
4235,16.0,8.0,13.0,6.0,10.0,15.0,13.0,14.0,16.0,10.0,9.0,9.0,9.0,Metal Mario,Sneeker,Standard,Wario Wing
4104,16.0,5.0,16.0,4.0,7.0,17.0,12.0,16.0,14.0,9.0,8.0,9.0,8.0,Metal Mario,Circuit Special,Slim,Super Glider
395,16.0,6.0,11.0,11.0,10.0,14.0,14.0,12.0,10.0,7.0,12.0,6.0,8.0,Luigi,Steel Driver,Monster,Wario Wing
3475,16.0,6.0,13.0,16.0,9.0,14.0,17.0,16.0,15.0,6.0,6.0,5.0,7.0,Wario,Tanooki Kart,Monster,Cloud Glider
3633,16.0,6.0,15.0,12.0,8.0,16.0,17.0,13.0,11.0,6.0,10.0,6.0,7.0,Rosalina,Steel Driver,Off-Road,Wario Wing
4107,16.0,6.0,17.0,3.0,8.0,16.0,11.0,17.0,13.0,9.0,9.0,8.0,9.0,Metal Mario,Circuit Special,Slim,Peach Parasol
4115,16.0,7.0,15.0,9.0,7.0,16.0,14.0,15.0,12.0,6.0,5.0,8.0,7.0,Metal Mario,Circuit Special,Off-Road,Cloud Glider
4144,16.0,7.0,14.0,12.0,9.0,14.0,11.0,13.0,14.0,6.0,6.0,6.0,8.0,Metal Mario,Badwagon,Sponge,Peach Parasol
3472,16.0,7.0,13.0,13.0,9.0,15.0,17.0,16.0,18.0,9.0,9.0,7.0,8.0,Wario,Tanooki Kart,Standard,Wario Wing
3404,16.0,6.0,11.0,7.0,7.0,18.0,16.0,16.0,16.0,6.0,5.0,6.0,6.0,Wario,Sneeker,Off-Road,Wario Wing
3956,16.0,9.0,15.0,11.0,9.0,15.0,16.0,13.0,14.0,8.0,6.0,9.0,9.0,Metal Mario,Standard Kart,Off-Road,Super Glider
4219,16.0,8.0,11.0,9.0,9.0,14.0,16.0,10.0,14.0,10.0,11.0,6.0,7.0,Metal Mario,Landship,Metal,Wario Wing
4119,16.0,7.0,15.0,8.0,9.0,15.0,10.0,14.0,16.0,7.0,6.0,7.0,7.0,Metal Mario,Circuit Special,Sponge,Wario Wing
4138,16.0,7.0,13.0,9.0,8.0,15.0,12.0,14.0,13.0,7.0,8.0,8.0,6.0,Metal Mario,Badwagon,Button,Wario Wing
