Coord1,Coord2,Coord3,Ind,Weight,Acceleration,On-road Traction,Off-road Traction,Mini-Turbo,Ground Speed,Water Speed,Anti-gravity Speed,Air Speed,Ground Handling,Water Handling,Anti-gravity Handling,Air Handling
Air Handling,Weight,Off-road Traction,11,10.0,,,12.0,,,,,,,,,15.0
Air Handling,Weight,Off-road Traction,2,11.0,,,5.0,,,,,,,,,15.0
Air Handling,Weight,Off-road Traction,47,9.0,,,19.0,,,,,,,,,15.0
Air Handling,Weight,Off-road Traction,45,8.0,,,20.0,,,,,,,,,15.0
Air Handling,Weight,Off-road Traction,16,9.0,,,13.0,,,,,,,,,16.0
Air Handling,Weight,Off-road Traction,48,8.0,,,19.0,,,,,,,,,16.0
Air Handling,Weight,Off-road Traction,46,7.0,,,20.0,,,,,,,,,16.0
Air Handling,Weight,Off-road Traction,17,8.0,,,13.0,,,,,,,,,17.0
Air Handling,Weight,Off-road Traction,54,6.0,,,19.0,,,,,,,,,17.0
Air Handling,Weight,Off-road Traction,55,7.0,,,18.0,,,,,,,,,17.0
Air Handling,Weight,Off-road Traction,52,7.0,,,13.0,,,,,,,,,18.0
Air Handling,Weight,Off-road Traction,43,5.0,,,18.0,,,,,,,,,18.0
Air Handling,Weight,Off-road Traction,44,6.0,,,17.0,,,,,,,,,18.0
Air Handling,Weight,Off-road Traction,56,4.0,,,19.0,,,,,,,,,18.0
Air Handling,Weight,Off-road Traction,49,3.0,,,17.0,,,,,,,,,19.0
Air Handling,Weight,Off-road Traction,50,4.0,,,16.0,,,,,,,,,19.0
Air Handling,Weight,Off-road Traction,51,5.0,,,14.0,,,,,,,,,19.0
Air Handling,Weight,Off-road Traction,53,6.0,,,13.0,,,,,,,,,19.0
Air Handling,Weight,Off-road Traction,42,0.0,,,14.0,,,,,,,,,20.0
Air Handling,Weight,Off-road Traction,41,5.0,,,9.0,,,,,,,,,20.0
Air Handling,Weight,Off-road Traction,40,4.0,,,10.0,,,,,,,,,20.0
Air Handling,Weight,Off-road Traction,39,3.0,,,12.0,,,,,,,,,20.0
Air Handling,Weight,Off-road Traction,38,2.0,,,13.0,,,,,,,,,20.0
Air Handling,Weight,Mini-Turbo,16,20.0,,,,8.0,,,,,,,,6.0
Air Handling,Weight,Mini-Turbo,15,19.0,,,,10.0,,,,,,,,7.0
Air Handling,Weight,Mini-Turbo,26,19.0,,,,9.0,,,,,,,,8.0
Air Handling,Weight,Mini-Turbo,19,18.0,,,,11.0,,,,,,,,9.0
Air Handling,Weight,Mini-Turbo,20,17.0,,,,12.0,,,,,,,,10.0
Air Handling,Weight,Mini-Turbo,27,17.0,,,,9.0,,,,,,,,11.0
Air Handling,Weight,Mini-Turbo,17,16.0,,,,12.0,,,,,,,,11.0
Air Handling,Weight,Mini-Turbo,18,15.0,,,,13.0,,,,,,,,12.0
Air Handling,Weight,Mini-Turbo,23,16.0,,,,11.0,,,,,,,,12.0
Air Handling,Weight,Mini-Turbo,21,14.0,,,,14.0,,,,,,,,12.0
Air Handling,Weight,Mini-Turbo,25,11.0,,,,16.0,,,,,,,,13.0
Air Handling,Weight,Mini-Turbo,24,15.0,,,,12.0,,,,,,,,13.0
Air Handling,Weight,Mini-Turbo,22,13.0,,,,15.0,,,,,,,,13.0
Air Handling,Weight,Mini-Turbo,0,11.0,,,,15.0,,,,,,,,14.0
Air Handling,Weight,Mini-Turbo,3,12.0,,,,13.0,,,,,,,,14.0
Air Handling,Weight,Mini-Turbo,1,10.0,,,,16.0,,,,,,,,14.0
Air Handling,Weight,Mini-Turbo,6,5.0,,,,19.0,,,,,,,,15.0
Air Handling,Weight,Mini-Turbo,5,7.0,,,,18.0,,,,,,,,15.0
Air Handling,Weight,Mini-Turbo,4,11.0,,,,14.0,,,,,,,,15.0
Air Handling,Weight,Mini-Turbo,2,9.0,,,,17.0,,,,,,,,15.0
Air Handling,Weight,Mini-Turbo,10,9.0,,,,14.0,,,,,,,,16.0
Air Handling,Weight,Mini-Turbo,8,7.0,,,,17.0,,,,,,,,16.0
Air Handling,Weight,Mini-Turbo,7,8.0,,,,16.0,,,,,,,,16.0
Air Handling,Weight,Mini-Turbo,12,7.0,,,,16.0,,,,,,,,17.0
Air Handling,Weight,Mini-Turbo,11,8.0,,,,15.0,,,,,,,,17.0
Air Handling,Weight,Mini-Turbo,9,6.0,,,,18.0,,,,,,,,17.0
Air Handling,Weight,Mini-Turbo,30,2.0,,,,20.0,,,,,,,,18.0
Air Handling,Weight,Mini-Turbo,29,6.0,,,,16.0,,,,,,,,18.0
Air Handling,Weight,Mini-Turbo,14,7.0,,,,15.0,,,,,,,,18.0
Air Handling,Weight,Mini-Turbo,13,5.0,,,,18.0,,,,,,,,18.0
Air Handling,Weight,Mini-Turbo,28,4.0,,,,19.0,,,,,,,,18.0
Air Handling,Weight,Mini-Turbo,31,5.0,,,,17.0,,,,,,,,19.0
Air Handling,Weight,Mini-Turbo,32,4.0,,,,18.0,,,,,,,,19.0
Air Handling,Weight,Mini-Turbo,34,6.0,,,,15.0,,,,,,,,19.0
Air Handling,Weight,Mini-Turbo,35,5.0,,,,16.0,,,,,,,,20.0
Air Handling,Weight,Mini-Turbo,33,3.0,,,,19.0,,,,,,,,20.0
Air Handling,Weight,Mini-Turbo,36,1.0,,,,20.0,,,,,,,,20.0
Air Handling,Weight,Ground Speed,15,20.0,,,,,20.0,,,,,,,1.0
Air Handling,Weight,Ground Speed,14,19.0,,,,,20.0,,,,,,,2.0
Air Handling,Weight,Ground Speed,12,20.0,,,,,19.0,,,,,,,2.0
Air Handling,Weight,Ground Speed,11,19.0,,,,,19.0,,,,,,,3.0
Air Handling,Weight,Ground Speed,21,18.0,,,,,20.0,,,,,,,3.0
Air Handling,Weight,Ground Speed,34,20.0,,,,,18.0,,,,,,,4.0
Air Handling,Weight,Ground Speed,13,18.0,,,,,19.0,,,,,,,5.0
Air Handling,Weight,Ground Speed,33,19.0,,,,,18.0,,,,,,,5.0
Air Handling,Weight,Ground Speed,28,20.0,,,,,17.0,,,,,,,5.0
Air Handling,Weight,Ground Speed,27,19.0,,,,,17.0,,,,,,,6.0
Air Handling,Weight,Ground Speed,10,18.0,,,,,18.0,,,,,,,6.0
Air Handling,Weight,Ground Speed,25,20.0,,,,,15.0,,,,,,,6.0
Air Handling,Weight,Ground Speed,20,17.0,,,,,19.0,,,,,,,6.0
Air Handling,Weight,Ground Speed,19,17.0,,,,,18.0,,,,,,,7.0
Air Handling,Weight,Ground Speed,29,19.0,,,,,16.0,,,,,,,7.0
Air Handling,Weight,Ground Speed,16,15.0,,,,,18.0,,,,,,,8.0
Air Handling,Weight,Ground Speed,32,18.0,,,,,17.0,,,,,,,8.0
Air Handling,Weight,Ground Speed,38,19.0,,,,,13.0,,,,,,,8.0
Air Handling,Weight,Ground Speed,26,18.0,,,,,16.0,,,,,,,9.0
Air Handling,Weight,Ground Speed,18,15.0,,,,,17.0,,,,,,,9.0
Air Handling,Weight,Ground Speed,22,14.0,,,,,18.0,,,,,,,9.0
Air Handling,Weight,Ground Speed,24,17.0,,,,,15.0,,,,,,,10.0
Air Handling,Weight,Ground Speed,17,13.0,,,,,17.0,,,,,,,10.0
Air Handling,Weight,Ground Speed,37,16.0,,,,,16.0,,,,,,,10.0
Air Handling,Weight,Ground Speed,23,16.0,,,,,15.0,,,,,,,11.0
Air Handling,Weight,Ground Speed,39,17.0,,,,,14.0,,,,,,,11.0
Air Handling,Weight,Ground Speed,35,15.0,,,,,16.0,,,,,,,11.0
Air Handling,Weight,Ground Speed,36,14.0,,,,,15.0,,,,,,,12.0
Air Handling,Weight,Ground Speed,30,16.0,,,,,14.0,,,,,,,12.0
Air Handling,Weight,Ground Speed,31,15.0,,,,,13.0,,,,,,,13.0
Air Handling,Weight,Ground Speed,0,12.0,,,,,14.0,,,,,,,13.0
Air Handling,Weight,Ground Speed,3,11.0,,,,,15.0,,,,,,,13.0
Air Handling,Weight,Ground Speed,4,10.0,,,,,14.0,,,,,,,14.0
Air Handling,Weight,Ground Speed,1,12.0,,,,,13.0,,,,,,,14.0
Air Handling,Weight,Ground Speed,2,11.0,,,,,12.0,,,,,,,15.0
Air Handling,Weight,Ground Speed,7,7.0,,,,,11.0,,,,,,,16.0
Air Handling,Weight,Ground Speed,5,9.0,,,,,10.0,,,,,,,16.0
Air Handling,Weight,Ground Speed,9,6.0,,,,,10.0,,,,,,,17.0
Air Handling,Weight,Ground Speed,6,8.0,,,,,9.0,,,,,,,17.0
Air Handling,Weight,Ground Speed,8,7.0,,,,,8.0,,,,,,,18.0
Air Handling,Weight,Ground Speed,42,5.0,,,,,9.0,,,,,,,18.0
Air Handling,Weight,Ground Speed,40,6.0,,,,,7.0,,,,,,,19.0
Air Handling,Weight,Ground Speed,43,4.0,,,,,8.0,,,,,,,19.0
Air Handling,Weight,Ground Speed,41,5.0,,,,,6.0,,,,,,,20.0
Air Handling,Weight,Water Speed,21,20.0,,,,,,18.0,,,,,,2.0
Air Handling,Weight,Water Speed,20,20.0,,,,,,17.0,,,,,,3.0
Air Handling,Weight,Water Speed,22,18.0,,,,,,20.0,,,,,,4.0
Air Handling,Weight,Water Speed,24,19.0,,,,,,19.0,,,,,,4.0
Air Handling,Weight,Water Speed,25,18.0,,,,,,19.0,,,,,,5.0
Air Handling,Weight,Water Speed,37,20.0,,,,,,16.0,,,,,,5.0
Air Handling,Weight,Water Speed,23,17.0,,,,,,20.0,,,,,,5.0
Air Handling,Weight,Water Speed,36,20.0,,,,,,15.0,,,,,,6.0
Air Handling,Weight,Water Speed,32,16.0,,,,,,20.0,,,,,,6.0
Air Handling,Weight,Water Speed,27,17.0,,,,,,19.0,,,,,,6.0
Air Handling,Weight,Water Speed,28,16.0,,,,,,19.0,,,,,,7.0
Air Handling,Weight,Water Speed,26,13.0,,,,,,20.0,,,,,,7.0
Air Handling,Weight,Water Speed,40,19.0,,,,,,17.0,,,,,,7.0
Air Handling,Weight,Water Speed,38,18.0,,,,,,18.0,,,,,,7.0
Air Handling,Weight,Water Speed,35,15.0,,,,,,19.0,,,,,,8.0
Air Handling,Weight,Water Speed,34,12.0,,,,,,20.0,,,,,,8.0
Air Handling,Weight,Water Speed,39,17.0,,,,,,18.0,,,,,,8.0
Air Handling,Weight,Water Speed,49,19.0,,,,,,14.0,,,,,,8.0
Air Handling,Weight,Water Speed,41,18.0,,,,,,17.0,,,,,,8.0
Air Handling,Weight,Water Speed,31,14.0,,,,,,18.0,,,,,,9.0
Air Handling,Weight,Water Speed,30,11.0,,,,,,19.0,,,,,,9.0
Air Handling,Weight,Water Speed,56,18.0,,,,,,16.0,,,,,,9.0
Air Handling,Weight,Water Speed,54,17.0,,,,,,17.0,,,,,,9.0
Air Handling,Weight,Water Speed,33,9.0,,,,,,19.0,,,,,,10.0
Air Handling,Weight,Water Speed,46,13.0,,,,,,18.0,,,,,,10.0
Air Handling,Weight,Water Speed,57,17.0,,,,,,16.0,,,,,,10.0
Air Handling,Weight,Water Speed,55,16.0,,,,,,17.0,,,,,,10.0
Air Handling,Weight,Water Speed,52,17.0,,,,,,14.0,,,,,,11.0
Air Handling,Weight,Water Speed,29,8.0,,,,,,18.0,,,,,,11.0
Air Handling,Weight,Water Speed,44,12.0,,,,,,17.0,,,,,,11.0
Air Handling,Weight,Water Speed,48,16.0,,,,,,15.0,,,,,,11.0
Air Handling,Weight,Water Speed,47,15.0,,,,,,16.0,,,,,,11.0
Air Handling,Weight,Water Speed,50,13.0,,,,,,16.0,,,,,,12.0
Air Handling,Weight,Water Speed,53,16.0,,,,,,14.0,,,,,,12.0
Air Handling,Weight,Water Speed,45,10.0,,,,,,17.0,,,,,,12.0
Air Handling,Weight,Water Speed,51,15.0,,,,,,15.0,,,,,,12.0
Air Handling,Weight,Water Speed,43,15.0,,,,,,12.0,,,,,,13.0
Air Handling,Weight,Water Speed,6,12.0,,,,,,14.0,,,,,,13.0
Air Handling,Weight,Water Speed,5,11.0,,,,,,15.0,,,,,,13.0
Air Handling,Weight,Water Speed,3,8.0,,,,,,16.0,,,,,,13.0
Air Handling,Weight,Water Speed,42,14.0,,,,,,13.0,,,,,,13.0
Air Handling,Weight,Water Speed,8,11.0,,,,,,14.0,,,,,,14.0
Air Handling,Weight,Water Speed,7,9.0,,,,,,15.0,,,,,,14.0
Air Handling,Weight,Water Speed,4,6.0,,,,,,16.0,,,,,,14.0
Air Handling,Weight,Water Speed,9,12.0,,,,,,13.0,,,,,,14.0
Air Handling,Weight,Water Speed,0,8.0,,,,,,13.0,,,,,,15.0
Air Handling,Weight,Water Speed,2,11.0,,,,,,11.0,,,,,,15.0
Air Handling,Weight,Water Speed,1,10.0,,,,,,12.0,,,,,,15.0
Air Handling,Weight,Water Speed,67,3.0,,,,,,14.0,,,,,,15.0
Air Handling,Weight,Water Speed,13,9.0,,,,,,10.0,,,,,,16.0
Air Handling,Weight,Water Speed,12,8.0,,,,,,11.0,,,,,,16.0
Air Handling,Weight,Water Speed,11,6.0,,,,,,12.0,,,,,,16.0
Air Handling,Weight,Water Speed,10,3.0,,,,,,13.0,,,,,,16.0
Air Handling,Weight,Water Speed,16,2.0,,,,,,12.0,,,,,,17.0
Air Handling,Weight,Water Speed,17,5.0,,,,,,11.0,,,,,,17.0
Air Handling,Weight,Water Speed,18,7.0,,,,,,10.0,,,,,,17.0
Air Handling,Weight,Water Speed,19,8.0,,,,,,9.0,,,,,,17.0
Air Handling,Weight,Water Speed,14,6.0,,,,,,8.0,,,,,,18.0
Air Handling,Weight,Water Speed,15,7.0,,,,,,7.0,,,,,,18.0
Air Handling,Weight,Water Speed,61,2.0,,,,,,10.0,,,,,,18.0
Air Handling,Weight,Water Speed,63,5.0,,,,,,9.0,,,,,,18.0
Air Handling,Weight,Water Speed,62,0.0,,,,,,10.0,,,,,,19.0
Air Handling,Weight,Water Speed,64,3.0,,,,,,9.0,,,,,,19.0
Air Handling,Weight,Water Speed,65,5.0,,,,,,8.0,,,,,,19.0
Air Handling,Weight,Water Speed,66,6.0,,,,,,7.0,,,,,,19.0
Air Handling,Weight,Water Speed,59,4.0,,,,,,6.0,,,,,,20.0
Air Handling,Weight,Water Speed,60,5.0,,,,,,5.0,,,,,,20.0
Air Handling,Weight,Water Speed,58,2.0,,,,,,7.0,,,,,,20.0
Air Handling,Weight,Anti-gravity Speed,13,20.0,,,,,,,16.0,,,,,2.0
Air Handling,Weight,Anti-gravity Speed,12,20.0,,,,,,,15.0,,,,,3.0
Air Handling,Weight,Anti-gravity Speed,11,18.0,,,,,,,20.0,,,,,4.0
Air Handling,Weight,Anti-gravity Speed,8,19.0,,,,,,,18.0,,,,,4.0
Air Handling,Weight,Anti-gravity Speed,25,20.0,,,,,,,14.0,,,,,5.0
Air Handling,Weight,Anti-gravity Speed,21,20.0,,,,,,,13.0,,,,,6.0
Air Handling,Weight,Anti-gravity Speed,20,18.0,,,,,,,18.0,,,,,7.0
Air Handling,Weight,Anti-gravity Speed,16,19.0,,,,,,,16.0,,,,,7.0
Air Handling,Weight,Anti-gravity Speed,9,17.0,,,,,,,20.0,,,,,7.0
Air Handling,Weight,Anti-gravity Speed,17,18.0,,,,,,,16.0,,,,,8.0
Air Handling,Weight,Anti-gravity Speed,10,16.0,,,,,,,20.0,,,,,8.0
Air Handling,Weight,Anti-gravity Speed,27,19.0,,,,,,,14.0,,,,,8.0
Air Handling,Weight,Anti-gravity Speed,22,18.0,,,,,,,15.0,,,,,9.0
Air Handling,Weight,Anti-gravity Speed,15,15.0,,,,,,,20.0,,,,,9.0
Air Handling,Weight,Anti-gravity Speed,14,14.0,,,,,,,19.0,,,,,10.0
Air Handling,Weight,Anti-gravity Speed,18,17.0,,,,,,,18.0,,,,,10.0
Air Handling,Weight,Anti-gravity Speed,28,17.0,,,,,,,16.0,,,,,11.0
Air Handling,Weight,Anti-gravity Speed,19,16.0,,,,,,,18.0,,,,,11.0
Air Handling,Weight,Anti-gravity Speed,23,16.0,,,,,,,16.0,,,,,12.0
Air Handling,Weight,Anti-gravity Speed,26,14.0,,,,,,,17.0,,,,,12.0
Air Handling,Weight,Anti-gravity Speed,24,15.0,,,,,,,16.0,,,,,13.0
Air Handling,Weight,Anti-gravity Speed,0,12.0,,,,,,,17.0,,,,,13.0
Air Handling,Weight,Anti-gravity Speed,3,10.0,,,,,,,16.0,,,,,14.0
Air Handling,Weight,Anti-gravity Speed,1,12.0,,,,,,,15.0,,,,,14.0
Air Handling,Weight,Anti-gravity Speed,2,11.0,,,,,,,15.0,,,,,15.0
Air Handling,Weight,Anti-gravity Speed,6,8.0,,,,,,,13.0,,,,,16.0
Air Handling,Weight,Anti-gravity Speed,4,9.0,,,,,,,12.0,,,,,16.0
Air Handling,Weight,Anti-gravity Speed,5,8.0,,,,,,,12.0,,,,,17.0
Air Handling,Weight,Anti-gravity Speed,7,7.0,,,,,,,11.0,,,,,18.0
Air Handling,Weight,Anti-gravity Speed,29,6.0,,,,,,,9.0,,,,,19.0
Air Handling,Weight,Anti-gravity Speed,31,4.0,,,,,,,10.0,,,,,19.0
Air Handling,Weight,Anti-gravity Speed,30,5.0,,,,,,,9.0,,,,,20.0
Air Handling,Weight,Air Speed,22,20.0,,,,,,,,15.0,,,,1.0
Air Handling,Weight,Air Speed,16,20.0,,,,,,,,14.0,,,,2.0
Air Handling,Weight,Air Speed,14,19.0,,,,,,,,18.0,,,,3.0
Air Handling,Weight,Air Speed,40,20.0,,,,,,,,13.0,,,,4.0
Air Handling,Weight,Air Speed,12,19.0,,,,,,,,17.0,,,,4.0
Air Handling,Weight,Air Speed,20,18.0,,,,,,,,18.0,,,,5.0
Air Handling,Weight,Air Speed,31,20.0,,,,,,,,12.0,,,,5.0
Air Handling,Weight,Air Speed,18,18.0,,,,,,,,17.0,,,,6.0
Air Handling,Weight,Air Speed,15,16.0,,,,,,,,20.0,,,,6.0
Air Handling,Weight,Air Speed,11,17.0,,,,,,,,19.0,,,,6.0
Air Handling,Weight,Air Speed,29,19.0,,,,,,,,16.0,,,,6.0
Air Handling,Weight,Air Speed,30,20.0,,,,,,,,11.0,,,,6.0
Air Handling,Weight,Air Speed,27,19.0,,,,,,,,15.0,,,,7.0
Air Handling,Weight,Air Speed,13,17.0,,,,,,,,18.0,,,,7.0
Air Handling,Weight,Air Speed,38,18.0,,,,,,,,16.0,,,,8.0
Air Handling,Weight,Air Speed,17,16.0,,,,,,,,19.0,,,,8.0
Air Handling,Weight,Air Speed,41,19.0,,,,,,,,14.0,,,,8.0
Air Handling,Weight,Air Speed,21,15.0,,,,,,,,20.0,,,,8.0
Air Handling,Weight,Air Speed,24,15.0,,,,,,,,19.0,,,,9.0
Air Handling,Weight,Air Speed,26,17.0,,,,,,,,17.0,,,,9.0
Air Handling,Weight,Air Speed,19,16.0,,,,,,,,18.0,,,,9.0
Air Handling,Weight,Air Speed,25,14.0,,,,,,,,20.0,,,,9.0
Air Handling,Weight,Air Speed,33,18.0,,,,,,,,15.0,,,,9.0
Air Handling,Weight,Air Speed,28,17.0,,,,,,,,16.0,,,,10.0
Air Handling,Weight,Air Speed,23,13.0,,,,,,,,19.0,,,,10.0
Air Handling,Weight,Air Speed,39,15.0,,,,,,,,18.0,,,,11.0
Air Handling,Weight,Air Speed,42,17.0,,,,,,,,15.0,,,,11.0
Air Handling,Weight,Air Speed,32,16.0,,,,,,,,17.0,,,,11.0
Air Handling,Weight,Air Speed,36,16.0,,,,,,,,16.0,,,,12.0
Air Handling,Weight,Air Speed,34,14.0,,,,,,,,17.0,,,,12.0
Air Handling,Weight,Air Speed,35,13.0,,,,,,,,16.0,,,,13.0
Air Handling,Weight,Air Speed,37,15.0,,,,,,,,15.0,,,,13.0
Air Handling,Weight,Air Speed,4,11.0,,,,,,,,17.0,,,,13.0
Air Handling,Weight,Air Speed,0,10.0,,,,,,,,16.0,,,,14.0
Air Handling,Weight,Air Speed,2,12.0,,,,,,,,15.0,,,,14.0
Air Handling,Weight,Air Speed,3,11.0,,,,,,,,14.0,,,,15.0
Air Handling,Weight,Air Speed,1,9.0,,,,,,,,15.0,,,,15.0
Air Handling,Weight,Air Speed,7,9.0,,,,,,,,12.0,,,,16.0
Air Handling,Weight,Air Speed,5,7.0,,,,,,,,13.0,,,,16.0
Air Handling,Weight,Air Speed,8,8.0,,,,,,,,11.0,,,,17.0
Air Handling,Weight,Air Speed,6,6.0,,,,,,,,12.0,,,,17.0
Air Handling,Weight,Air Speed,10,7.0,,,,,,,,10.0,,,,18.0
Air Handling,Weight,Air Speed,9,5.0,,,,,,,,11.0,,,,18.0
Air Handling,Weight,Air Speed,43,4.0,,,,,,,,10.0,,,,19.0
Air Handling,Weight,Air Speed,45,6.0,,,,,,,,9.0,,,,19.0
Air Handling,Weight,Air Speed,44,3.0,,,,,,,,9.0,,,,20.0
Air Handling,Weight,Air Speed,46,5.0,,,,,,,,8.0,,,,20.0
Air Handling,Weight,Ground Handling,10,20.0,,,,,,,,,7.0,,,5.0
Air Handling,Weight,Ground Handling,8,20.0,,,,,,,,,5.0,,,6.0
Air Handling,Weight,Ground Handling,17,19.0,,,,,,,,,10.0,,,7.0
Air Handling,Weight,Ground Handling,15,19.0,,,,,,,,,8.0,,,8.0
Air Handling,Weight,Ground Handling,13,18.0,,,,,,,,,10.0,,,8.0
Air Handling,Weight,Ground Handling,9,18.0,,,,,,,,,9.0,,,9.0
Air Handling,Weight,Ground Handling,7,15.0,,,,,,,,,13.0,,,10.0
Air Handling,Weight,Ground Handling,16,17.0,,,,,,,,,12.0,,,11.0
Air Handling,Weight,Ground Handling,0,11.0,,,,,,,,,15.0,,,12.0
Air Handling,Weight,Ground Handling,14,14.0,,,,,,,,,13.0,,,12.0
Air Handling,Weight,Ground Handling,11,16.0,,,,,,,,,12.0,,,12.0
Air Handling,Weight,Ground Handling,12,15.0,,,,,,,,,12.0,,,13.0
Air Handling,Weight,Ground Handling,3,13.0,,,,,,,,,14.0,,,13.0
Air Handling,Weight,Ground Handling,1,12.0,,,,,,,,,14.0,,,14.0
Air Handling,Weight,Ground Handling,4,10.0,,,,,,,,,16.0,,,15.0
Air Handling,Weight,Ground Handling,2,11.0,,,,,,,,,14.0,,,15.0
Air Handling,Weight,Ground Handling,6,9.0,,,,,,,,,17.0,,,16.0
Air Handling,Weight,Ground Handling,5,8.0,,,,,,,,,17.0,,,17.0
Air Handling,Weight,Ground Handling,18,5.0,,,,,,,,,20.0,,,17.0
Air Handling,Weight,Ground Handling,23,7.0,,,,,,,,,19.0,,,18.0
Air Handling,Weight,Ground Handling,19,6.0,,,,,,,,,19.0,,,19.0
Air Handling,Weight,Ground Handling,21,4.0,,,,,,,,,20.0,,,19.0
Air Handling,Weight,Ground Handling,22,3.0,,,,,,,,,20.0,,,20.0
Air Handling,Weight,Ground Handling,20,5.0,,,,,,,,,19.0,,,20.0
Air Handling,Weight,Water Handling,16,20.0,,,,,,,,,,11.0,,5.0
Air Handling,Weight,Water Handling,17,19.0,,,,,,,,,,11.0,,6.0
Air Handling,Weight,Water Handling,12,20.0,,,,,,,,,,10.0,,6.0
Air Handling,Weight,Water Handling,13,19.0,,,,,,,,,,10.0,,7.0
Air Handling,Weight,Water Handling,19,19.0,,,,,,,,,,9.0,,8.0
Air Handling,Weight,Water Handling,14,18.0,,,,,,,,,,13.0,,9.0
Air Handling,Weight,Water Handling,15,17.0,,,,,,,,,,13.0,,10.0
Air Handling,Weight,Water Handling,9,12.0,,,,,,,,,,16.0,,10.0
Air Handling,Weight,Water Handling,20,17.0,,,,,,,,,,12.0,,11.0
Air Handling,Weight,Water Handling,0,14.0,,,,,,,,,,15.0,,11.0
Air Handling,Weight,Water Handling,21,16.0,,,,,,,,,,12.0,,12.0
Air Handling,Weight,Water Handling,1,13.0,,,,,,,,,,15.0,,12.0
Air Handling,Weight,Water Handling,5,11.0,,,,,,,,,,17.0,,13.0
Air Handling,Weight,Water Handling,3,13.0,,,,,,,,,,14.0,,13.0
Air Handling,Weight,Water Handling,18,15.0,,,,,,,,,,10.0,,13.0
Air Handling,Weight,Water Handling,7,10.0,,,,,,,,,,18.0,,14.0
Air Handling,Weight,Water Handling,4,12.0,,,,,,,,,,14.0,,14.0
Air Handling,Weight,Water Handling,2,11.0,,,,,,,,,,12.0,,15.0
Air Handling,Weight,Water Handling,6,10.0,,,,,,,,,,16.0,,15.0
Air Handling,Weight,Water Handling,8,9.0,,,,,,,,,,18.0,,15.0
Air Handling,Weight,Water Handling,22,8.0,,,,,,,,,,20.0,,16.0
Air Handling,Weight,Water Handling,10,9.0,,,,,,,,,,17.0,,16.0
Air Handling,Weight,Water Handling,11,8.0,,,,,,,,,,17.0,,17.0
Air Handling,Weight,Water Handling,23,7.0,,,,,,,,,,20.0,,17.0
Air Handling,Weight,Water Handling,26,4.0,,,,,,,,,,20.0,,18.0
Air Handling,Weight,Water Handling,28,7.0,,,,,,,,,,19.0,,18.0
Air Handling,Weight,Water Handling,27,3.0,,,,,,,,,,20.0,,19.0
Air Handling,Weight,Water Handling,29,6.0,,,,,,,,,,19.0,,19.0
Air Handling,Weight,Water Handling,24,5.0,,,,,,,,,,17.0,,20.0
Air Handling,Weight,Water Handling,25,3.0,,,,,,,,,,19.0,,20.0
Air Handling,Weight,Anti-gravity Handling,24,20.0,,,,,,,,,,,5.0,5.0
Air Handling,Weight,Anti-gravity Handling,23,20.0,,,,,,,,,,,4.0,6.0
Air Handling,Weight,Anti-gravity Handling,21,19.0,,,,,,,,,,,8.0,6.0
Air Handling,Weight,Anti-gravity Handling,15,19.0,,,,,,,,,,,7.0,7.0
Air Handling,Weight,Anti-gravity Handling,30,19.0,,,,,,,,,,,6.0,8.0
Air Handling,Weight,Anti-gravity Handling,22,18.0,,,,,,,,,,,9.0,8.0
Air Handling,Weight,Anti-gravity Handling,32,18.0,,,,,,,,,,,8.0,9.0
Air Handling,Weight,Anti-gravity Handling,19,17.0,,,,,,,,,,,10.0,10.0
Air Handling,Weight,Anti-gravity Handling,17,16.0,,,,,,,,,,,11.0,10.0
Air Handling,Weight,Anti-gravity Handling,16,14.0,,,,,,,,,,,12.0,10.0
Air Handling,Weight,Anti-gravity Handling,31,17.0,,,,,,,,,,,9.0,11.0
Air Handling,Weight,Anti-gravity Handling,20,16.0,,,,,,,,,,,10.0,11.0
Air Handling,Weight,Anti-gravity Handling,18,15.0,,,,,,,,,,,11.0,11.0
Air Handling,Weight,Anti-gravity Handling,29,14.0,,,,,,,,,,,11.0,12.0
Air Handling,Weight,Anti-gravity Handling,27,16.0,,,,,,,,,,,9.0,12.0
Air Handling,Weight,Anti-gravity Handling,25,15.0,,,,,,,,,,,10.0,12.0
Air Handling,Weight,Anti-gravity Handling,0,12.0,,,,,,,,,,,13.0,12.0
Air Handling,Weight,Anti-gravity Handling,2,13.0,,,,,,,,,,,12.0,12.0
Air Handling,Weight,Anti-gravity Handling,1,11.0,,,,,,,,,,,13.0,13.0
Air Handling,Weight,Anti-gravity Handling,3,12.0,,,,,,,,,,,12.0,13.0
Air Handling,Weight,Anti-gravity Handling,28,15.0,,,,,,,,,,,9.0,13.0
Air Handling,Weight,Anti-gravity Handling,7,13.0,,,,,,,,,,,11.0,13.0
Air Handling,Weight,Anti-gravity Handling,26,14.0,,,,,,,,,,,10.0,13.0
Air Handling,Weight,Anti-gravity Handling,4,11.0,,,,,,,,,,,12.0,14.0
Air Handling,Weight,Anti-gravity Handling,8,10.0,,,,,,,,,,,14.0,14.0
Air Handling,Weight,Anti-gravity Handling,5,12.0,,,,,,,,,,,11.0,14.0
Air Handling,Weight,Anti-gravity Handling,6,11.0,,,,,,,,,,,11.0,15.0
Air Handling,Weight,Anti-gravity Handling,9,10.0,,,,,,,,,,,13.0,15.0
